Summons Number,Issue Date,Violation Code,Violation Location,Violation Precinct,Violation Time,House Number,Street Name,Intersecting Street,City & State
8701817267,1/11/2019,70,90,90,0933A,21,Dunham Pl,,"Brooklyn, NY"
8701817255,1/11/2019,21,90,90,0932A,21,Dunham Pl,,"Brooklyn, NY"
8701817243,1/11/2019,40,90,90,0929A,10,Dunham Pl,,"Brooklyn, NY"
8701817231,1/11/2019,21,90,90,0912A,337,Kent Ave,,"Brooklyn, NY"
8701817220,1/11/2019,21,90,90,0906A,325,Kent Ave,,"Brooklyn, NY"
8701817188,1/11/2019,21,90,90,0841A,156,S 1st St,,"Brooklyn, NY"
8701817164,1/11/2019,21,90,90,0834A,667,Driggs Ave,,"Brooklyn, NY"
8701817152,1/11/2019,21,90,90,0832A,687,Driggs Ave,,"Brooklyn, NY"
8701817140,1/11/2019,74,90,90,0830A,687,Driggs Ave,,"Brooklyn, NY"
8701817139,1/11/2019,21,90,90,0829A,687,Driggs Ave,,"Brooklyn, NY"
8701817127,1/11/2019,71,90,90,0825A,185,Grand St,,"Brooklyn, NY"
8699772191,1/11/2019,71,94,94,0843A,93,Java St,,"Brooklyn, NY"
8699772166,1/11/2019,21,94,94,0838A,142,Java St,,"Brooklyn, NY"
8699772154,1/11/2019,21,94,94,0837A,146,Java St,,"Brooklyn, NY"
8699772142,1/11/2019,21,94,94,0837A,154,Java St,,"Brooklyn, NY"
8699772130,1/11/2019,21,94,94,0836A,154,Java St,,"Brooklyn, NY"
8699772129,1/11/2019,21,94,94,0745A,136,Greenpoint Ave,,"Brooklyn, NY"
8699772099,1/11/2019,70,94,94,0719A,213,Nassau Ave,,"Brooklyn, NY"
8699772075,1/11/2019,71,94,94,0707A,3,Sutton St,,"Brooklyn, NY"
8699772063,1/11/2019,14,94,94,0633A,25,Driggs Ave,,"Brooklyn, NY"
8699772051,1/11/2019,83,94,94,0627A,127,Driggs Ave,,"Brooklyn, NY"
8699772040,1/11/2019,70,94,94,0625A,146,Driggs Ave,,"Brooklyn, NY"
8699772038,1/11/2019,71,94,94,0625A,146,Driggs Ave,,"Brooklyn, NY"
8699772026,1/11/2019,71,94,94,0621A,212,Driggs Ave,,"Brooklyn, NY"
8695486874,1/11/2019,14,94,94,0404P,116,Nassau Ave,,"Brooklyn, NY"
8695486862,1/11/2019,70,94,94,0401P,122,Nassau Ave,,"Brooklyn, NY"
8695486850,1/11/2019,70,94,94,0340P,953,Manhattan Ave,,"Brooklyn, NY"
8695486849,1/11/2019,20,94,94,0242P,802,Manhattan Ave,,"Brooklyn, NY"
8695486837,1/11/2019,38,94,94,0208P,881,Manhattan Ave,,"Brooklyn, NY"
8695486825,1/11/2019,16,94,94,0128P,158,Kent St,,"Brooklyn, NY"
8695486813,1/11/2019,48,94,94,1248P,912,Manhattan Ave,,"Brooklyn, NY"
8695486801,1/11/2019,21,94,94,1240P,146,India St,,"Brooklyn, NY"
8695486795,1/11/2019,21,94,94,1233P,172,Java St,,"Brooklyn, NY"
8695486783,1/11/2019,21,94,94,1147A,740,Leonard St,,"Brooklyn, NY"
8695486771,1/11/2019,21,94,94,1145A,734,Leonard St,,"Brooklyn, NY"
8695486760,1/11/2019,21,94,94,1142A,188,Calyer St,,"Brooklyn, NY"
8695486758,1/11/2019,21,94,94,1139A,124,Meserole Ave,,"Brooklyn, NY"
8695486746,1/11/2019,21,94,94,1138A,654,Leonard St,,"Brooklyn, NY"
8695486734,1/11/2019,21,94,94,1137A,652,Leonard St,,"Brooklyn, NY"
8695486722,1/11/2019,21,94,94,1136A,650,Leonard St,,"Brooklyn, NY"
8695486710,1/11/2019,37,94,94,1050A,57,Nassau Ave,,"Brooklyn, NY"
8695486709,1/11/2019,21,94,94,1042A,82,Guernsey St,,"Brooklyn, NY"
8696032871,1/11/2019,21,79,79,0826A,31,Claver Pl,,"Brooklyn, NY"
8695486692,1/11/2019,21,94,94,1041A,90,Guernsey St,,"Brooklyn, NY"
8695486680,1/11/2019,21,94,94,1040A,96,Guernsey St,,"Brooklyn, NY"
8695486679,1/11/2019,21,94,94,1036A,966,Lorimer St,,"Brooklyn, NY"
8695486667,1/11/2019,14,94,94,1015A,159,N 4th St,,"Brooklyn, NY"
8695486655,1/11/2019,21,94,94,1013A,160,N 4th St,,"Brooklyn, NY"
8695486643,1/11/2019,21,94,94,1011A,160,N 4th St,,"Brooklyn, NY"
8695486620,1/11/2019,71,94,94,1004A,235,Bedford Ave,,"Brooklyn, NY"
8695486618,1/11/2019,20,94,94,1002A,235,Bedford Ave,,"Brooklyn, NY"
8695486606,1/11/2019,21,94,94,0921A,126,N 5th St,,"Brooklyn, NY"
8695486590,1/11/2019,21,94,94,0919A,138,N 6th St,,"Brooklyn, NY"
8695486576,1/11/2019,21,94,94,0915A,139,N 6th St,,"Brooklyn, NY"
8695486564,1/11/2019,21,94,94,0828A,202,N 8th St,,"Brooklyn, NY"
8695486552,1/11/2019,21,94,94,0824A,194,N 9th St,,"Brooklyn, NY"
8695486539,1/11/2019,21,94,94,0819A,190,N 10th St,,"Brooklyn, NY"
8695486515,1/11/2019,21,94,94,0816A,475,Driggs Ave,,"Brooklyn, NY"
8695486503,1/11/2019,21,94,94,0815A,200,N 11th St,,"Brooklyn, NY"
8695486497,1/11/2019,21,94,94,0813A,170,N 11th St,,"Brooklyn, NY"
8695486473,1/11/2019,21,94,94,0808A,152,N 9th St,,"Brooklyn, NY"
8695486450,1/11/2019,21,94,94,0806A,159,Bedford Ave,,"Brooklyn, NY"
8695486448,1/11/2019,21,94,94,0740A,162,Bedford Ave,,"Brooklyn, NY"
8695486424,1/11/2019,71,94,94,0719A,172,N 8th St,,"Brooklyn, NY"
8689862213,1/11/2019,21,88,88,1207P,228,Vanderbilt Ave,,"Brooklyn, NY"
8689862201,1/11/2019,21,88,88,1201P,140,Clinton Ave,,"Brooklyn, NY"
8689862195,1/11/2019,21,88,88,1159A,64,Clinton Ave,,"Brooklyn, NY"
8689862183,1/11/2019,21,88,88,1157A,64,Clinton Ave,,"Brooklyn, NY"
8689862171,1/11/2019,21,88,88,1151A,115,Vandalia Ave,,"Brooklyn, NY"
8689862146,1/11/2019,21,79,79,1128A,452,Lexington Ave,,"Brooklyn, NY"
8689862134,1/11/2019,21,79,79,1125A,464,Lexington Ave,,"Brooklyn, NY"
8689862122,1/11/2019,21,79,79,1120A,224,Marcus Garvey Blvd,,"Brooklyn, NY"
8689862110,1/11/2019,21,79,79,1119A,224,Marcus Garvey Blvd,,"Brooklyn, NY"
8689862109,1/11/2019,21,79,79,1116A,177,Marcus Garvey Blvd,,"Brooklyn, NY"
8689862092,1/11/2019,21,79,79,1112A,146,Marcus Garvey Blvd,,"Brooklyn, NY"
8689862080,1/11/2019,21,79,79,1107A,67,Marcus Garvey Blvd,,"Brooklyn, NY"
8689862067,1/11/2019,21,88,88,1031A,136,Dekalb Ave,,"Brooklyn, NY"
8689862055,1/11/2019,21,88,88,1030A,136,Dekalb Ave,,"Brooklyn, NY"
8689862043,1/11/2019,21,88,88,1022A,7,S Oxford St,,"Brooklyn, NY"
8689862031,1/11/2019,21,88,88,1021A,7,S Oxford St,,"Brooklyn, NY"
8689862006,1/11/2019,21,88,88,1019A,7,S Oxford St,,"Brooklyn, NY"
8689861993,1/11/2019,21,88,88,1018A,33,S Oxford St,,"Brooklyn, NY"
8689861981,1/11/2019,21,88,88,1017A,63,S Oxford St,,"Brooklyn, NY"
8689861970,1/11/2019,14,88,88,1011A,326,Cumberland St,,"Brooklyn, NY"
8689861956,1/11/2019,21,88,88,1005A,223,Washington Park,,"Brooklyn, NY"
8689861944,1/11/2019,21,88,88,1004A,182,Dekalb Ave,,"Brooklyn, NY"
8689805060,1/11/2019,38,88,88,0212P,80,Dekalb Ave,,"Brooklyn, NY"
8689805059,1/11/2019,37,88,88,0208P,80,Dekalb Ave,,"Brooklyn, NY"
8689805047,1/11/2019,14,88,88,0142P,470,Hudson Ave,,"Brooklyn, NY"
8689861932,1/11/2019,21,88,88,0956A,316,Clermont Ave,,"Brooklyn, NY"
8689861920,1/11/2019,21,88,88,0953A,238,Dekalb Ave,,"Brooklyn, NY"
8689861919,1/11/2019,21,88,88,0951A,260,Dekalb Ave,,"Brooklyn, NY"
8689861907,1/11/2019,21,79,79,0909A,451,Franklin Ave,,"Brooklyn, NY"
8689861890,1/11/2019,21,79,79,0908A,437,Franklin Ave,,"Brooklyn, NY"
8689861877,1/11/2019,21,79,79,0850A,194,Walworth St,,"Brooklyn, NY"
8689861865,1/11/2019,21,79,79,0848A,194,Walworth St,,"Brooklyn, NY"
8689861853,1/11/2019,21,79,79,0846A,216,Walworth St,,"Brooklyn, NY"
8689861816,1/11/2019,21,79,79,0829A,874,Myrtle Ave,,"Brooklyn, NY"
8689861804,1/11/2019,21,79,79,0828A,868,Myrtle Ave,,"Brooklyn, NY"
8689861798,1/11/2019,21,79,79,0824A,834,Myrtle Ave,,"Brooklyn, NY"
8689861774,1/11/2019,21,79,79,0816A,123,Tompkins Ave,,"Brooklyn, NY"
8689861762,1/11/2019,21,79,79,0814A,123,Tompkins Ave,,"Brooklyn, NY"
8689861713,1/11/2019,21,88,88,0745A,598,Myrtle Ave,,"Brooklyn, NY"
8689861701,1/11/2019,21,88,88,0742A,480,Myrtle Ave,,"Brooklyn, NY"
8689861695,1/11/2019,21,88,88,0739A,366,Myrtle Ave,,"Brooklyn, NY"
8689861671,1/11/2019,14,79,79,0722A,521,Dekalb Ave,,"Brooklyn, NY"
8693326764,1/11/2019,16,88,88,0629P,326,Ashland Pl,,"Brooklyn, NY"
8693326752,1/11/2019,16,88,88,0627P,326,Ashland Pl,,"Brooklyn, NY"
8693326740,1/11/2019,16,88,88,0550P,326,Ashland Pl,,"Brooklyn, NY"
8693326739,1/11/2019,48,88,88,0547P,326,Ashland Pl,,"Brooklyn, NY"
8693326727,1/11/2019,71,88,88,0509P,265,Ashland Pl,,"Brooklyn, NY"
8693326715,1/11/2019,38,88,88,0430P,326,Ashland Pl,,"Brooklyn, NY"
8693326703,1/11/2019,40,88,88,0414P,65,St Felix St,,"Brooklyn, NY"
8693326697,1/11/2019,14,88,88,0410P,42,St Felix St,,"Brooklyn, NY"
8693326685,1/11/2019,14,88,88,0352P,470,Hudson Ave,,"Brooklyn, NY"
8693326661,1/11/2019,48,88,88,0247P,122,Ashland Pl,,"Brooklyn, NY"
8690612853,1/11/2019,71,81,81,1002A,214,Malcolm X Blvd,,"Brooklyn, NY"
8690612841,1/11/2019,21,79,79,0953A,612,Jefferson Ave,,"Brooklyn, NY"
8690612830,1/11/2019,21,79,79,0951A,594,Jefferson Ave,,"Brooklyn, NY"
8690612828,1/11/2019,21,79,79,0948A,570,Jefferson Ave,,"Brooklyn, NY"
8690612816,1/11/2019,70,79,79,0940A,601,Putnam Ave,,"Brooklyn, NY"
8690612798,1/11/2019,70,79,79,0922A,566,Throop Ave,,"Brooklyn, NY"
8691640960,1/11/2019,46,81,81,0142P,839,Jefferson Ave,,"Brooklyn, NY"
8691640947,1/11/2019,46,81,81,0138P,861,Putnam Ave,,"Brooklyn, NY"
8691640923,1/11/2019,46,81,81,0132P,851,Madison St,,"Brooklyn, NY"
8691640911,1/11/2019,21,81,81,0122P,840,Greene Ave,,"Brooklyn, NY"
8691640881,1/11/2019,21,81,81,0116P,840,Greene Ave,,"Brooklyn, NY"
8691640870,1/11/2019,21,81,81,0115P,840,Greene Ave,,"Brooklyn, NY"
8691640856,1/11/2019,21,81,81,0110P,811,Lexington Ave,,"Brooklyn, NY"
8691640844,1/11/2019,21,81,81,0108P,811,Lexington Ave,,"Brooklyn, NY"
8691640832,1/11/2019,21,81,81,0107P,811,Lexington Ave,,"Brooklyn, NY"
8691640820,1/11/2019,21,81,81,0106P,811,Lexington Ave,,"Brooklyn, NY"
8691640819,1/11/2019,21,81,81,0105P,811,Lexington Ave,,"Brooklyn, NY"
8691640807,1/11/2019,21,81,81,1259P,374,Kosciusko St,,"Brooklyn, NY"
8691640790,1/11/2019,21,81,81,1259P,374,Kosciusko St,,"Brooklyn, NY"
8691640789,1/11/2019,21,81,81,1257P,374,Kosciusko St,,"Brooklyn, NY"
8691640777,1/11/2019,21,81,81,1255P,358,Kosciusko St,,"Brooklyn, NY"
8691640741,1/11/2019,21,81,81,1252P,270,Kosciusko St,,"Brooklyn, NY"
8687362547,1/11/2019,14,88,88,0108P,709,Fulton St,,"Brooklyn, NY"
8687362535,1/11/2019,46,88,88,1258P,64B,Lafayette Ave,,"Brooklyn, NY"
8687362523,1/11/2019,46,88,88,1257P,66,Lafayette Ave,,"Brooklyn, NY"
8687362511,1/11/2019,70,88,88,1249P,42,S Oxford St,,"Brooklyn, NY"
8687362500,1/11/2019,71,88,88,1235P,340,Myrtle Ave,,"Brooklyn, NY"
8687362493,1/11/2019,19,88,88,1234P,340,Myrtle Ave,,"Brooklyn, NY"
8687362481,1/11/2019,19,88,88,1213P,341,Myrtle Ave,,"Brooklyn, NY"
8687362468,1/11/2019,71,88,88,1201P,361,Myrtle Ave,,"Brooklyn, NY"
8687362456,1/11/2019,16,88,88,1158A,380,Myrtle Ave,,"Brooklyn, NY"
8687362432,1/11/2019,48,88,88,1153A,73,Willoughby Ave,,"Brooklyn, NY"
8687362420,1/11/2019,48,88,88,1152A,75,Willoughby Ave,,"Brooklyn, NY"
8687362419,1/11/2019,48,88,88,1150A,79,Willoughby Ave,,"Brooklyn, NY"
8687362407,1/11/2019,48,88,88,1149A,81,Willoughby St,,"Brooklyn, NY"
8687362390,1/11/2019,21,88,88,1148A,81,Willoughby St,,"Brooklyn, NY"
8687362389,1/11/2019,21,88,88,1141A,186,Clinton Ave,,"Brooklyn, NY"
8687362377,1/11/2019,21,88,88,1139A,186,Clinton Ave,,"Brooklyn, NY"
8687362353,1/11/2019,19,88,88,1043A,415,Myrtle Ave,,"Brooklyn, NY"
8686776619,1/11/2019,21,90,90,0322A,755,Kent Ave,,"Brooklyn, NY"
8686776565,1/11/2019,21,94,94,0238A,97,Wythe Ave,,"Brooklyn, NY"
8686776541,1/11/2019,14,94,94,0231A,61,Wythe Ave,,"Brooklyn, NY"
8686776530,1/11/2019,21,94,94,0139A,210,N 12th St,,"Brooklyn, NY"
8686776528,1/11/2019,21,94,94,0138A,210,N 12th St,,"Brooklyn, NY"
8686776516,1/11/2019,21,94,94,0118A,20,Bayard St,,"Brooklyn, NY"
8686776504,1/11/2019,21,94,94,0118A,20,Bayard St,,"Brooklyn, NY"
8686776498,1/11/2019,21,94,94,0116A,30,Bayard St,,"Brooklyn, NY"
8686776486,1/11/2019,21,94,94,0114A,50,Bayard St,,"Brooklyn, NY"
8686776462,1/11/2019,21,94,94,0112A,50,Bayard St,,"Brooklyn, NY"
8686776450,1/11/2019,16,94,94,0053A,90,N 11th St,,"Brooklyn, NY"
8686776449,1/11/2019,21,94,94,0052A,90,N 11th St,,"Brooklyn, NY"
8686776437,1/11/2019,21,94,94,0046A,55,N 10th St,,"Brooklyn, NY"
8686776425,1/11/2019,21,94,94,0042A,97,N 10th St,,"Brooklyn, NY"
8686776413,1/11/2019,21,94,94,0042A,97,N 10th St,,"Brooklyn, NY"
8686776395,1/11/2019,21,94,94,0037A,220,N 10th St,,"Brooklyn, NY"
8686776383,1/11/2019,21,94,94,0013A,212,N 9th St,,"Brooklyn, NY"
8686776371,1/11/2019,21,94,94,0012A,212,N 9th St,,"Brooklyn, NY"
8678224095,1/11/2019,14,90,90,0207P,473,Bedford Ave,,"Brooklyn, NY"
8678224083,1/11/2019,70,90,90,0148P,43,S 4th St,,"Brooklyn, NY"
8678224071,1/11/2019,14,90,90,0145P,20,S 4th St,,"Brooklyn, NY"
8678224058,1/11/2019,14,90,90,0135P,35,Broadway,,"Brooklyn, NY"
8678224046,1/11/2019,16,90,90,0127P,110,Broadway,,"Brooklyn, NY"
8678224034,1/11/2019,37,90,90,1230P,165,Division Ave,,"Brooklyn, NY"
8678224022,1/11/2019,38,90,90,1227P,171,Division Ave,,"Brooklyn, NY"
8678224010,1/11/2019,38,90,90,1222P,27,Lee Ave,,"Brooklyn, NY"
8678224009,1/11/2019,21,90,90,1215P,172,Wilson St,,"Brooklyn, NY"
8678223996,1/11/2019,21,90,90,1214P,172,Wilson St,,"Brooklyn, NY"
8678223972,1/11/2019,14,90,90,1157A,168,Williamsburg St East,,"Brooklyn, NY"
8678223960,1/11/2019,14,90,90,1155A,166,Williamsburg St East,,"Brooklyn, NY"
8678223959,1/11/2019,14,90,90,1152A,164,Williamsburg St East,,"Brooklyn, NY"
8678223935,1/11/2019,21,90,90,1148A,162,Williamsburg St East,,"Brooklyn, NY"
8678223923,1/11/2019,21,90,90,1145A,179,Williamsburg St East,,"Brooklyn, NY"
8678223893,1/11/2019,21,90,90,1139A,124,Hooper St,,"Brooklyn, NY"
8678223881,1/11/2019,21,90,90,1138A,118,Hooper St,,"Brooklyn, NY"
8681882296,1/11/2019,71,79,79,1238P,10,Kingston Ave,,"Brooklyn, NY"
8681882211,1/11/2019,46,79,79,1113A,40,MacDonough St,,"Brooklyn, NY"
8681882200,1/11/2019,71,79,79,1110A,3,MacDonough St,,"Brooklyn, NY"
8681882193,1/11/2019,21,79,79,1010A,111,Macon St,,"Brooklyn, NY"
8681882170,1/11/2019,21,79,79,1005A,52,Macon St,,"Brooklyn, NY"
8681882168,1/11/2019,21,79,79,1004A,48,Macon St,,"Brooklyn, NY"
8681882156,1/11/2019,21,79,79,1001A,14,Macon St,,"Brooklyn, NY"
8681882144,1/11/2019,21,79,79,1000A,12,Macon St,,"Brooklyn, NY"
8681882120,1/11/2019,21,79,79,0955A,19,Arlington Pl,,"Brooklyn, NY"
8681882119,1/11/2019,21,79,79,0952A,64,Halsey St,,"Brooklyn, NY"
8681882107,1/11/2019,21,79,79,0946A,138,Halsey St,,"Brooklyn, NY"
8681882090,1/11/2019,21,79,79,0944A,144,Halsey St,,"Brooklyn, NY"
8681882053,1/11/2019,21,79,79,0925A,414,Jefferson Ave,,"Brooklyn, NY"
8681882041,1/11/2019,21,79,79,0922A,422,Jefferson Ave,,"Brooklyn, NY"
8681882030,1/11/2019,21,79,79,0918A,482,Jefferson Ave,,"Brooklyn, NY"
8678224101,1/11/2019,70,90,90,0345P,221,Ross St,,"Brooklyn, NY"
8677494698,1/11/2019,21,79,79,1116A,183,Clifton Pl,,"Brooklyn, NY"
8677494686,1/11/2019,21,79,79,1114A,316,Franklin Ave,,"Brooklyn, NY"
8677494649,1/11/2019,21,79,79,1106A,120,Clifton Pl,,"Brooklyn, NY"
8677494637,1/11/2019,70,79,79,1059A,70,Clifton Pl,,"Brooklyn, NY"
8677494625,1/11/2019,71,79,79,0953A,27,Monroe St,,"Brooklyn, NY"
8677494613,1/11/2019,21,79,79,0950A,58,Monroe St,,"Brooklyn, NY"
8677494601,1/11/2019,21,79,79,0945A,114,Monroe St,,"Brooklyn, NY"
8677494595,1/11/2019,21,79,79,0939A,244,Monroe St,,"Brooklyn, NY"
8677494571,1/11/2019,21,79,79,0929A,370,Gates Ave,,"Brooklyn, NY"
8677494558,1/11/2019,21,79,79,0919A,252,Gates Ave,,"Brooklyn, NY"
8677494546,1/11/2019,71,79,79,0917A,214,Gates Ave,,"Brooklyn, NY"
8677494534,1/11/2019,21,79,79,0916A,212,Gates Ave,,"Brooklyn, NY"
8677494819,1/11/2019,46,79,79,0117P,89,Decatur St,,"Brooklyn, NY"
8677494790,1/11/2019,21,79,79,1150A,354,Madison St,,"Brooklyn, NY"
8677494777,1/11/2019,21,79,79,1141A,390,Quincy St,,"Brooklyn, NY"
8677494741,1/11/2019,21,79,79,1126A,324,Clifton Pl,,"Brooklyn, NY"
8677494728,1/11/2019,21,79,79,1122A,270,Clifton Pl,,"Brooklyn, NY"
8677494716,1/11/2019,21,79,79,1120A,244,Clifton Pl,,"Brooklyn, NY"
8676196370,1/11/2019,21,90,90,1144A,189,S 9th St,,"Brooklyn, NY"
8676196369,1/11/2019,21,90,90,1143A,340,Roebling St,,"Brooklyn, NY"
8676196357,1/11/2019,21,90,90,1141A,340,Roebling St,,"Brooklyn, NY"
8676196345,1/11/2019,21,90,90,1139A,170,Division Ave,,"Brooklyn, NY"
8676196333,1/11/2019,21,90,90,1138A,174,Division Ave,,"Brooklyn, NY"
8676196321,1/11/2019,21,90,90,1137A,184,Division Ave,,"Brooklyn, NY"
8676196308,1/11/2019,21,90,90,1136A,192,Division Ave,,"Brooklyn, NY"
8676196291,1/11/2019,21,90,90,1135A,294,Division Ave,,"Brooklyn, NY"
8676196278,1/11/2019,21,90,90,1121A,359,Keap St,,"Brooklyn, NY"
8676196266,1/11/2019,21,90,90,1119A,359,Keap St,,"Brooklyn, NY"
8676196254,1/11/2019,21,90,90,1118A,295,Division Ave,,"Brooklyn, NY"
8676196242,1/11/2019,21,90,90,1117A,295,Division Ave,,"Brooklyn, NY"
8676196140,1/11/2019,20,90,90,0938A,188,S 8th St,,"Brooklyn, NY"
8676196138,1/11/2019,21,90,90,0929A,162,S 4th St,,"Brooklyn, NY"
8676196114,1/11/2019,21,90,90,0923A,98,S 4th St,,"Brooklyn, NY"
8676196096,1/11/2019,21,90,90,0921A,106,S 4th St,,"Brooklyn, NY"
8676196084,1/11/2019,21,90,90,0919A,134,S 4th St,,"Brooklyn, NY"
8676196072,1/11/2019,21,90,90,0918A,355,Bedford Ave,,"Brooklyn, NY"
8676196060,1/11/2019,21,90,90,0917A,355,Bedford Ave,,"Brooklyn, NY"
8676196047,1/11/2019,21,90,90,0909A,59,Broadway,,"Brooklyn, NY"
8676196035,1/11/2019,21,90,90,0908A,53,Broadway,,"Brooklyn, NY"
8676196000,1/11/2019,20,90,90,0904A,60,Broadway,,"Brooklyn, NY"
8676195997,1/11/2019,14,90,90,0902A,401,Wythe Ave,,"Brooklyn, NY"
8676195985,1/11/2019,14,90,90,0901A,401,Wythe Ave,,"Brooklyn, NY"
8676196620,1/11/2019,38,90,90,0546P,344,Broadway,,"Brooklyn, NY"
8676196618,1/11/2019,19,90,90,0524P,303,Broadway,,"Brooklyn, NY"
8676196606,1/11/2019,14,90,90,0403P,266,Broadway,,"Brooklyn, NY"
8676196590,1/11/2019,38,90,90,0402P,267,Broadway,,"Brooklyn, NY"
8676196588,1/11/2019,14,90,90,0323P,266,Broadway,,"Brooklyn, NY"
8676196576,1/11/2019,14,90,90,0238P,267,Broadway,,"Brooklyn, NY"
8676196564,1/11/2019,38,90,90,0153P,341,Broadway,,"Brooklyn, NY"
8676196552,1/11/2019,21,90,90,1252P,186,S 8th St,,"Brooklyn, NY"
8676196515,1/11/2019,20,90,90,1223P,188,S 8th St,,"Brooklyn, NY"
8676196503,1/11/2019,21,90,90,1220P,186,S 8th St,,"Brooklyn, NY"
8676196497,1/11/2019,21,90,90,1214P,415,Bedford Ave,,"Brooklyn, NY"
8676196485,1/11/2019,21,90,90,1207P,118,Division Ave,,"Brooklyn, NY"
8676196473,1/11/2019,14,90,90,1202P,473,Bedford Ave,,"Brooklyn, NY"
8676196450,1/11/2019,21,90,90,1157A,175,Clymer St,,"Brooklyn, NY"
8676196448,1/11/2019,21,90,90,1156A,185,Clymer St,,"Brooklyn, NY"
8676196436,1/11/2019,21,90,90,1154A,149,Division Ave,,"Brooklyn, NY"
8676196400,1/11/2019,21,90,90,1149A,908,Driggs Ave,,"Brooklyn, NY"
8676196394,1/11/2019,21,90,90,1147A,906,Driggs Ave,,"Brooklyn, NY"
8676196382,1/11/2019,21,90,90,1145A,185,S 9th St,,"Brooklyn, NY"
8668549480,1/11/2019,21,83,83,1256P,80,George St,,"Brooklyn, NY"
8668549479,1/11/2019,21,83,83,1253P,72,George St,,"Brooklyn, NY"
8668549467,1/11/2019,21,83,83,1251P,94,George St,,"Brooklyn, NY"
8668549455,1/11/2019,21,83,83,1244P,77,Central Ave,,"Brooklyn, NY"
8668549443,1/11/2019,21,83,83,1236P,98,Jefferson St,,"Brooklyn, NY"
8668549431,1/11/2019,21,83,83,1234P,130,Jefferson St,,"Brooklyn, NY"
8668549420,1/11/2019,21,83,83,1232P,142,Jefferson St,,"Brooklyn, NY"
8668549418,1/11/2019,21,83,83,1231P,148,Jefferson St,,"Brooklyn, NY"
8668549390,1/11/2019,21,83,83,1225P,180,Jefferson St,,"Brooklyn, NY"
8668549388,1/11/2019,21,83,83,1223P,176,Jefferson St,,"Brooklyn, NY"
8668549352,1/11/2019,21,83,83,1215P,256,Jefferson St,,"Brooklyn, NY"
8668549339,1/11/2019,21,83,83,1209P,304,Jefferson St,,"Brooklyn, NY"
8668549327,1/11/2019,21,83,83,1208P,304,Jefferson St,,"Brooklyn, NY"
8668549315,1/11/2019,71,83,83,1200P,388,Jefferson St,,"Brooklyn, NY"
8668549285,1/11/2019,21,83,83,1137A,1271,Willoughby Ave,,"Brooklyn, NY"
8668549273,1/11/2019,21,83,83,1134A,1332-36,Willoughby Ave,,"Brooklyn, NY"
8668549261,1/11/2019,21,83,83,1131A,1398,Willoughby Ave,,"Brooklyn, NY"
8668549250,1/11/2019,21,83,83,1130A,1410,Willoughby Ave,,"Brooklyn, NY"
8668549248,1/11/2019,21,83,83,1127A,452,Suydam St,,"Brooklyn, NY"
8668549236,1/11/2019,21,83,83,1125A,444,Suydam St,,"Brooklyn, NY"
8668549224,1/11/2019,21,83,83,1120A,432,Suydam St,,"Brooklyn, NY"
8668549212,1/11/2019,21,83,83,1116A,1013,Hart St,,"Brooklyn, NY"
8668549200,1/11/2019,21,83,83,1114A,1060,Hart St,,"Brooklyn, NY"
8668549194,1/11/2019,21,83,83,1112A,1070,Hart St,,"Brooklyn, NY"
8668549170,1/11/2019,21,83,83,1108A,386,Stockholm St,,"Brooklyn, NY"
8668549157,1/11/2019,40,83,83,1008A,467,Harman St,,"Brooklyn, NY"
8668549145,1/11/2019,40,83,83,0959A,193,Irving Ave,,"Brooklyn, NY"
8668549133,1/11/2019,71,83,83,0955A,175,Irving Ave,,"Brooklyn, NY"
8668549121,1/11/2019,21,83,83,0949A,222,Stockholm St,,"Brooklyn, NY"
8668549110,1/11/2019,71,83,83,0936A,255,Bleecker St,,"Brooklyn, NY"
8668549108,1/11/2019,21,83,83,0932A,274,Bleecker St,,"Brooklyn, NY"
8668549080,1/11/2019,21,83,83,0924A,1388,Greene Ave,,"Brooklyn, NY"
8668549078,1/11/2019,21,83,83,0923A,1382,Greene Ave,,"Brooklyn, NY"
8668549066,1/11/2019,21,83,83,0921A,1370,Greene Ave,,"Brooklyn, NY"
8668549054,1/11/2019,21,83,83,0920A,1366,Greene Ave,,"Brooklyn, NY"
8668549042,1/11/2019,21,83,83,0915A,320,Harman St,,"Brooklyn, NY"
8668549029,1/11/2019,21,83,83,0908A,220,Stanhope St,,"Brooklyn, NY"
8668549005,1/11/2019,40,83,83,0857A,155,Irving Ave,,"Brooklyn, NY"
8668548992,1/11/2019,21,83,83,0851A,1482,Dekalb Ave,,"Brooklyn, NY"
8668548980,1/11/2019,21,83,83,0840A,222,Suydam St,,"Brooklyn, NY"
8668548979,1/11/2019,21,83,83,0838A,149,Wilson Ave,,"Brooklyn, NY"
8668548955,1/11/2019,21,83,83,0822A,183,Central Ave,,"Brooklyn, NY"
8668399378,1/11/2019,21,79,79,0909A,117,Quincy St,,"Brooklyn, NY"
8668399366,1/11/2019,21,79,79,0906A,51,Quincy St,,"Brooklyn, NY"
8668399354,1/11/2019,21,79,79,0824A,510,Willoughby Ave,,"Brooklyn, NY"
8668399330,1/11/2019,21,79,79,0815A,40,Vernon Ave,,"Brooklyn, NY"
8668399329,1/11/2019,21,79,79,0815A,40,Vernon Ave,,"Brooklyn, NY"
8668399317,1/11/2019,21,79,79,0814A,58,Vernon Ave,,"Brooklyn, NY"
